Unnamed: 0,DrugBank ID,MeSH ID
31405,DB00863,D006828
31406,DB00863,D013587
31407,DB00863,D013915
31408,DB00863,D005738
31409,DB00863,D015228
31410,DB00863,D001759
31411,DB00863,D012509
31412,DB00863,D002822
31413,DB00863,D014406
31414,DB00863,D001157
31415,DB00863,D051474
31416,DB00863,D014402
31417,DB00863,D000562
31418,DB00863,D003047
31419,DB00863,D020790
31420,DB00863,D008219
31421,DB00863,D010284
31422,DB00863,D053206
31423,DB00863,D009190
31424,DB00863,D007251
31425,DB00863,D008288
31426,DB00863,D006660
31427,DB00863,D020961
31428,DB00863,D007644
31429,DB00863,D012532
31430,DB00863,D009091
31431,DB00863,D009080
31432,DB00863,D043183
31433,DB00863,D017515
31434,DB00863,D005873
31435,DB00863,D016585
31436,DB00863,D046152
31437,DB00863,D005910
31438,DB00863,D008269
31439,DB00863,D004374
31440,DB00863,D011020
31441,DB00863,D016736
31442,DB00863,D012859
31443,DB00863,D015352
31444,DB00863,D008268
31445,DB00863,D007645
31446,DB00863,D014802
31447,DB00863,D010930
31448,DB00863,D007943
31449,DB00863,D050031
31450,DB00863,D055728
31451,DB00863,D002280
31452,DB00863,D020385
31453,DB00863,D001259
31454,DB00863,D028226
31455,DB00863,D006962
31456,DB00863,D013132
31457,DB00863,D004422
31458,DB00863,D006816
31459,DB00863,D001477
31460,DB00863,D000707
31461,DB00863,D014437
31462,DB00863,D020388
31463,DB00863,D018263
31464,DB00863,D003928
31465,DB00863,D013174
31466,DB00863,D005198
31467,DB00863,D000347
31468,DB00863,D018197
31469,DB00863,D011225
31470,DB00863,D018798
31471,DB00863,D017488
31472,DB00863,D001987
31473,DB00863,D003555
31474,DB00863,D003586
31475,DB00863,D004893
31476,DB00863,D005687
31477,DB00863,D029503
31478,DB00863,D008181
31479,DB00863,D000141
31480,DB00863,D007896
31481,DB00863,D009855
31482,DB00863,D020514
31483,DB00863,D014123
31484,DB00863,D011115
31485,DB00863,D004169
31486,DB00863,D002446
31487,DB00863,D008545
31488,DB00863,D006966
31489,DB00863,D056693
31490,DB00863,D014927
31491,DB00863,D010383
31492,DB00863,D055623
31493,DB00863,D002771
31494,DB00863,D012612
31495,DB00863,D054221
31496,DB00863,D004697
31497,DB00863,D014245
31498,DB00863,D008105
31499,DB00863,D009437
31500,DB00863,D017490
31501,DB00863,D005359
31502,DB00863,D011125
31503,DB00863,D012555
31504,DB00863,D006929
31505,DB00863,D004761
31506,DB00863,D012175
31507,DB00863,D001162
31508,DB00863,D008088
31509,DB00863,D015419
31510,DB00863,D010229
31511,DB00863,D017229
31512,DB00863,D002780
31513,DB00863,D000172
31514,DB00863,D002294
31515,DB00863,D018901
31516,DB00863,D002006
31517,DB00863,D013919
31518,DB00863,D054437
31519,DB00863,D003731
31520,DB00863,D031249
31521,DB00863,D003414
31522,DB00863,D006950
31523,DB00863,D056729
31524,DB00863,D013322
31525,DB00863,D008589
31526,DB00863,D052537
31527,DB00863,D008527
31528,DB00863,D013964
31529,DB00863,D002971
31530,DB00863,D017492
31531,DB00863,D013920
31532,DB00863,D000306
31533,DB00863,D010282
31534,DB00863,D013922
31535,DB00863,D001474
31536,DB00863,D020096
31537,DB00863,D007922
31538,DB00863,D004165
31539,DB00863,D005271
31540,DB00863,D052536
31541,DB00863,D001176
31542,DB00863,D015211
31543,DB00863,D018357
31544,DB00863,D008305
31545,DB00863,D006394
31546,DB00863,D015459
31547,DB00863,D006501
31548,DB00863,D012552
31549,DB00863,D017887
31550,DB00863,D017681
31551,DB00863,D009889
31552,DB00863,D014202
31553,DB00863,D000743
31554,DB00863,D012614
31555,DB00863,D003218
31556,DB00863,D015001
31557,DB00863,D003551
31558,DB00863,D020194
31559,DB00863,D000196
31560,DB00863,D018633
31561,DB00863,D006953
31562,DB00863,D018785
31563,DB00863,D011778
31564,DB00863,D015267
31565,DB00863,D056725
31566,DB00863,D007566
31567,DB00863,D014648
31568,DB00863,D009956
31569,DB00863,D001321
31570,DB00863,D011019
31571,DB00863,D010237
31572,DB00863,D016878
31573,DB00863,D015499
31574,DB00863,D014355
31575,DB00863,D008581
31576,DB00863,D004802
31577,DB00863,D014141
31578,DB00863,D000542
31579,DB00863,D001254
31580,DB00863,D001196
31581,DB00863,D008175
31582,DB00863,D052556
31583,DB00863,D013742
31584,DB00863,D007057
31585,DB00863,D015175
31586,DB00863,D006527
31587,DB00863,D005878
31588,DB00863,D007676
31589,DB00863,D006946
31590,DB00863,D005356
31591,DB00863,D053579
31592,DB00863,D003294
31593,DB00863,D011546
31594,DB00863,D014973
31595,DB00863,D020246
31596,DB00863,D005211
31597,DB00863,D009617
31598,DB00863,D002239
31599,DB00863,D018856
31600,DB00863,D006932
31601,DB00863,D003457
31602,DB00863,D005892
31603,DB00863,D005776
31604,DB00863,D020513
31605,DB00863,D000749
31606,DB00863,D005877
31607,DB00863,D014846
31608,DB00863,D003003
31609,DB00863,D024741
31610,DB00863,D010505
31611,DB00863,D018879
31612,DB00863,D003929
31613,DB00863,D008947
31614,DB00863,D063730
31615,DB00863,D020165
31616,DB00863,D008708
31617,DB00863,D003930
31618,DB00863,D000745
31619,DB00863,D009135
31620,DB00863,D019693
31621,DB00863,D007888
31622,DB00863,D012061
31623,DB00863,D013344
31624,DB00863,D002169
31625,DB00863,D000015
31626,DB00863,D013771
31627,DB00863,D020159
31628,DB00863,D014201
31629,DB00863,D016403
31630,DB00863,D001068
31631,DB00863,D007876
31632,DB00863,D007177
31633,DB00863,D018207
31634,DB00863,D020915
31635,DB00863,D006712
31636,DB00863,D006725
31637,DB00863,D004443
31638,DB00863,D000326
31639,DB00863,D003554
31640,DB00863,D014257
31641,DB00863,D006100
31642,DB00863,D011081
31643,DB00863,D012373
31644,DB00863,D020163
31645,DB00863,D007946
31646,DB00845,D006973
31647,DB00845,D001249
31648,DB00845,D003876
31649,DB00845,D001943
31650,DB00845,D001932
31651,DB00845,D009298
31652,DB00845,D012559
31653,DB00845,D010003
31654,DB00845,D065631
31655,DB00845,D015451
31656,DB00845,D011565
31657,DB00845,D001172
31658,DB00845,D006689
31659,DB00845,D003924
31660,DB00845,D000152
31661,DB00845,D054198
31662,DB00845,D015470
31663,DB00845,D006319
31664,DB00845,D015464
31665,DB00845,D007592
31666,DB00845,D010300
31667,DB00845,D004401
31668,DB00845,D009182
31669,DB00845,D003093
31670,DB00845,D009103
31671,DB00845,D005764
31672,DB00845,D009101
31673,DB00845,D001764
31674,DB00845,D020734
31675,DB00845,D010437
31676,DB00845,D005902
31677,DB00845,D001171
31678,DB00845,D014376
31679,DB00845,D010024
31680,DB00845,D003863
31681,DB00845,D001281
31682,DB00845,D016584
31683,DB00845,D000787
31684,DB00845,D008224
31685,DB00845,D002177
31686,DB00845,D001289
31687,DB00845,D006073
31688,DB00845,D012628
31689,DB00845,D003371
31690,DB00845,D012148
31691,DB00845,D008178
31692,DB00845,D007319
31693,DB00845,D009404
31694,DB00845,D013274
31695,DB00845,D003922
31696,DB00845,D008180
31697,DB00845,D009771
31698,DB00845,D020522
31699,DB00845,D006949
31700,DB00845,D001145
31701,DB00845,D002644
31702,DB00845,D031845
31703,DB00845,D015179
31704,DB00845,D013167
31705,DB00845,D014005
31706,DB00845,D017449
31707,DB00845,D002292
31708,DB00845,D001762
31709,DB00845,D010392
31710,DB00845,D016481
31711,DB00845,D015212
31712,DB00845,D004715
31713,DB00845,D054218
31714,DB00845,D008575
31715,DB00845,D010391
31716,DB00845,D009203
31717,DB00845,D002289
31718,DB00845,D001714
31719,DB00845,D015658
31720,DB00845,D017285
31721,DB00845,D006980
31722,DB00845,D001528
31723,DB00845,D029424
31724,DB00845,D006938
31725,DB00845,D046589
31726,DB00845,D001749
31727,DB00845,D001008
31728,DB00845,D016411
31729,DB00845,D011471
31730,DB00845,D007006
31731,DB00845,D003324
31732,DB00845,D013262
31733,DB00845,D018232
31734,DB00845,D012595
31735,DB00845,D006526
31736,DB00845,D000224
31737,DB00845,D010190
31738,DB00845,D065627
31739,DB00845,D013203
31740,DB00845,D010051
31741,DB00845,D000744
31742,DB00845,D005705
31743,DB00845,D000083242
31744,DB00845,D001228
31745,DB00845,D000544
31746,DB00845,D010033
31747,DB00845,D000437
31748,DB00845,D009765
31749,DB00845,D006976
31750,DB00845,D006030
31751,DB00845,D006561
31752,DB00845,D013036
31753,DB00845,D002583
31754,DB00845,D016553
31755,DB00845,D008010
31756,DB00845,D002819
31757,DB00845,D014890
31758,DB00845,D011928
31759,DB00845,D013968
31760,DB00845,D009447
31761,DB00845,D009128
31762,DB00845,D001327
31763,DB00845,D011085
31764,DB00845,D013700
31765,DB00845,D002051
31766,DB00845,D020329
31767,DB00845,D014010
31768,DB00845,D012868
31769,DB00845,D003234
31770,DB00845,D025241
31771,DB00845,D002178
31772,DB00845,D004938
31773,DB00845,D016889
31774,DB00845,D000077195
31775,DB00845,D005879
31776,DB00845,D010673
31777,DB00845,D020190
31778,DB00845,D009902
31779,DB00845,D009157
31780,DB00845,D010001
31781,DB00845,D010510
31782,DB00845,D000075222
31783,DB00845,D014917
31784,DB00845,D055752
31785,DB00845,D009290
31786,DB00845,D065768
31787,DB00845,D020275
31788,DB00845,D012541
31789,DB00845,D011111
31790,DB00845,D009396
31791,DB00845,D020326
31792,DB00845,D007011
31793,DB00845,D006937
31794,DB00845,D012512
31795,DB00845,D053098
31796,DB00845,D054179
31797,DB00845,D052018
31798,DB00845,D007873
31799,DB00845,D004892
31800,DB00845,D010373
31801,DB00845,D011695
31802,DB00845,D004832
31803,DB00845,D009373
31804,DB00845,D010916
31805,DB00845,D012507
31806,DB00845,D017241
31807,DB00845,D004421
31808,DB00845,D001523
31809,DB00845,D016112
31810,DB00845,D007918
31811,DB00845,D006333
31812,DB00845,D004829
31813,DB00845,D012516
31814,DB00845,D003966
31815,DB00845,D000312
31816,DB00845,D000690
31817,DB00845,D013736
31818,DB00845,D012514
31819,DB00845,D019851
31820,DB00845,D006528
31821,DB00845,D004820
31822,DB00845,D006509
31823,DB00845,D010911
31824,DB00845,D018273
31825,DB00845,D011087
31826,DB00845,D040181
31827,DB00845,D006934
31828,DB00845,D003550
31829,DB00845,D003453
31830,DB00845,D010488
31831,DB00845,D018288
31832,DB00845,D019578
31833,DB00845,D002602
31834,DB00845,D055953
31835,DB00845,D022124
31836,DB00845,D000848
31837,DB00845,D002386
31838,DB00845,D002647
31839,DB00845,D006069
31840,DB00845,D006954
31841,DB00845,D015043
31842,DB00845,D017114
31843,DB00845,D003424
31844,DB00845,D006111
31845,DB00845,D009165
31846,DB00845,D003480
31847,DB00845,D012010
31848,DB00845,D000505
31849,DB00845,D014820
31850,DB00845,D002862
31851,DB00845,D001072
31852,DB00845,D001606
31853,DB00845,D014435
31854,DB00845,D000881
31855,DB00845,D006086
31856,DB00845,D008228
31857,DB00845,D016649
31858,DB00845,D006828
31859,DB00845,D013587
31860,DB00845,D013915
31861,DB00845,D005738
31862,DB00845,D015228
31863,DB00845,D001759
31864,DB00845,D012509
31865,DB00845,D002822
31866,DB00845,D014406
31867,DB00845,D001157
31868,DB00845,D051474
31869,DB00845,D014402
31870,DB00845,D000562
31871,DB00845,D003047
31872,DB00845,D020790
31873,DB00845,D008219
31874,DB00845,D010284
31875,DB00845,D053206
31876,DB00845,D009190
31877,DB00845,D007251
31878,DB00845,D008288
31879,DB00845,D006660
31880,DB00845,D020961
31881,DB00845,D007644
31882,DB00845,D012532
31883,DB00845,D009091
31884,DB00845,D009080
31885,DB00845,D043183
31886,DB00845,D017515
31887,DB00845,D005873
31888,DB00845,D016585
31889,DB00845,D046152
31890,DB00845,D005910
31891,DB00845,D008269
31892,DB00845,D004374
31893,DB00845,D011020
31894,DB00845,D016736
31895,DB00845,D012859
31896,DB00845,D015352
31897,DB00845,D008268
31898,DB00845,D007645
31899,DB00845,D014802
31900,DB00845,D010930
31901,DB00845,D007943
31902,DB00845,D050031
31903,DB00845,D055728
31904,DB00845,D002280
31905,DB00845,D020385
31906,DB00845,D001259
31907,DB00845,D028226
31908,DB00845,D006962
31909,DB00845,D013132
31910,DB00845,D004422
31911,DB00845,D006816
31912,DB00845,D001477
31913,DB00845,D000707
31914,DB00845,D014437
31915,DB00845,D020388
31916,DB00845,D018263
31917,DB00845,D003928
31918,DB00845,D013174
31919,DB00845,D005198
31920,DB00845,D000347
31921,DB00845,D018197
31922,DB00845,D011225
31923,DB00845,D018798
31924,DB00845,D017488
31925,DB00845,D001987
31926,DB00845,D003555
31927,DB00845,D003586
31928,DB00845,D004893
31929,DB00845,D005687
31930,DB00845,D029503
31931,DB00845,D008181
31932,DB00845,D000141
31933,DB00845,D007896
31934,DB00845,D009855
31935,DB00845,D020514
31936,DB00845,D014123
31937,DB00845,D011115
31938,DB00845,D004169
31939,DB00845,D002446
31940,DB00845,D008545
31941,DB00845,D006966
31942,DB00845,D056693
31943,DB00845,D014927
31944,DB00845,D010383
31945,DB00845,D055623
31946,DB00845,D002771
31947,DB00845,D012612
31948,DB00845,D054221
31949,DB00845,D004697
31950,DB00845,D014245
31951,DB00845,D008105
31952,DB00845,D009437
31953,DB00845,D017490
31954,DB00845,D005359
31955,DB00845,D011125
31956,DB00845,D012555
31957,DB00845,D006929
31958,DB00845,D004761
31959,DB00845,D012175
31960,DB00845,D001162
31961,DB00845,D008088
31962,DB00845,D015419
31963,DB00845,D010229
31964,DB00845,D017229
31965,DB00845,D002780
31966,DB00845,D000172
31967,DB00845,D002294
31968,DB00845,D018901
31969,DB00845,D002006
31970,DB00845,D013919
31971,DB00845,D054437
31972,DB00845,D003731
31973,DB00845,D031249
31974,DB00845,D003414
31975,DB00845,D006950
31976,DB00845,D056729
31977,DB00845,D013322
31978,DB00845,D008589
31979,DB00845,D052537
31980,DB00845,D008527
31981,DB00845,D013964
31982,DB00845,D002971
31983,DB00845,D017492
31984,DB00845,D013920
31985,DB00845,D000306
31986,DB00845,D010282
31987,DB00845,D013922
31988,DB00845,D001474
31989,DB00845,D020096
31990,DB00845,D007922
31991,DB00845,D004165
31992,DB00845,D005271
31993,DB00845,D052536
31994,DB00845,D001176
31995,DB00845,D015211
31996,DB00845,D018357
31997,DB00845,D008305
31998,DB00845,D006394
31999,DB00845,D015459
32000,DB00845,D006501
32001,DB00845,D012552
32002,DB00845,D017887
32003,DB00845,D017681
32004,DB00845,D009889
32005,DB00845,D014202
32006,DB00845,D000743
32007,DB00845,D012614
32008,DB00845,D003218
32009,DB00845,D015001
32010,DB00845,D003551
32011,DB00845,D020194
32012,DB00845,D000196
32013,DB00845,D018633
32014,DB00845,D006953
32015,DB00845,D018785
32016,DB00845,D011778
32017,DB00845,D015267
32018,DB00845,D056725
32019,DB00845,D007566
32020,DB00845,D014648
32021,DB00845,D009956
32022,DB00845,D001321
32023,DB00845,D011019
32024,DB00845,D010237
32025,DB00845,D016878
32026,DB00845,D015499
32027,DB00845,D014355
32028,DB00845,D008581
32029,DB00845,D004802
32030,DB00845,D014141
32031,DB00845,D000542
32032,DB00845,D001254
32033,DB00845,D001196
32034,DB00845,D008175
32035,DB00845,D052556
32036,DB00845,D013742
32037,DB00845,D007057
32038,DB00845,D015175
32039,DB00845,D006527
32040,DB00845,D005878
32041,DB00845,D007676
32042,DB00845,D006946
32043,DB00845,D005356
32044,DB00845,D053579
32045,DB00845,D003294
32046,DB00845,D011546
32047,DB00845,D014973
32048,DB00845,D020246
32049,DB00845,D005211
32050,DB00845,D009617
32051,DB00845,D002239
32052,DB00845,D018856
32053,DB00845,D006932
32054,DB00845,D003457
32055,DB00845,D005892
32056,DB00845,D005776
32057,DB00845,D020513
32058,DB00845,D000749
32059,DB00845,D005877
32060,DB00845,D014846
32061,DB00845,D003003
32062,DB00845,D024741
32063,DB00845,D010505
32064,DB00845,D018879
32065,DB00845,D003929
32066,DB00845,D008947
32067,DB00845,D063730
32068,DB00845,D020165
32069,DB00845,D008708
32070,DB00845,D003930
32071,DB00845,D000745
32072,DB00845,D009135
32073,DB00845,D019693
32074,DB00845,D007888
32075,DB00845,D012061
32076,DB00845,D013344
32077,DB00845,D002169
32078,DB00845,D000015
32079,DB00845,D013771
32080,DB00845,D020159
32081,DB00845,D014201
32082,DB00845,D016403
32083,DB00845,D001068
32084,DB00845,D007876
32085,DB00845,D007177
32086,DB00845,D018207
32087,DB00845,D020915
32088,DB00845,D006712
32089,DB00845,D006725
32090,DB00845,D004443
32091,DB00845,D000326
32092,DB00845,D003554
32093,DB00845,D014257
32094,DB00845,D006100
32095,DB00845,D011081
32096,DB00845,D012373
32097,DB00845,D020163
32098,DB00845,D007946
32099,DB00654,D006689
32100,DB00973,D006973
32101,DB00973,D001249
32102,DB00973,D001943
32103,DB00973,D001932
32104,DB00973,D009298
32105,DB00973,D012559
32106,DB00973,D010003
32107,DB00973,D011565
32108,DB00973,D001172
32109,DB00973,D006689
32110,DB00973,D003924
32111,DB00973,D000152
32112,DB00973,D006319
32113,DB00973,D007592
32114,DB00973,D010300
32115,DB00973,D004401
32116,DB00973,D009182
32117,DB00973,D003093
32118,DB00973,D009103
32119,DB00973,D005764
32120,DB00973,D009101
32121,DB00973,D001764
32122,DB00973,D020734
32123,DB00973,D010437
32124,DB00973,D005902
32125,DB00973,D001171
32126,DB00973,D014376
32127,DB00973,D010024
32128,DB00973,D003863
32129,DB00973,D001281
32130,DB00973,D016584
32131,DB00973,D000787
32132,DB00973,D008224
32133,DB00973,D002177
32134,DB00973,D001289
32135,DB00973,D006073
32136,DB00973,D012628
32137,DB00973,D003371
32138,DB00973,D012148
32139,DB00973,D008178
32140,DB00973,D007319
32141,DB00973,D009404
32142,DB00973,D013274
32143,DB00973,D003922
32144,DB00973,D008180
32145,DB00973,D009771
32146,DB00973,D020522
32147,DB00973,D006949
32148,DB00973,D001145
32149,DB00973,D002644
32150,DB00973,D031845
32151,DB00973,D015179
32152,DB00973,D013167
32153,DB00973,D014005
32154,DB00973,D017449
32155,DB00973,D002292
32156,DB00973,D001762
32157,DB00973,D010392
32158,DB00973,D016481
32159,DB00973,D015212
32160,DB00973,D004715
32161,DB00973,D054218
32162,DB00973,D008575
32163,DB00973,D010391
32164,DB00973,D009203
32165,DB00973,D002289
32166,DB00973,D001714
32167,DB00973,D015658
32168,DB00973,D017285
32169,DB00973,D006980
32170,DB00973,D001528
32171,DB00973,D029424
32172,DB00973,D006938
32173,DB00973,D046589
32174,DB00973,D001749
32175,DB00973,D001008
32176,DB00973,D016411
32177,DB00973,D011471
32178,DB00973,D007006
32179,DB00973,D003324
32180,DB00973,D013262
32181,DB00973,D018232
32182,DB00973,D012595
32183,DB00973,D006526
32184,DB00973,D000224
32185,DB00973,D010190
32186,DB00973,D065627
32187,DB00973,D013203
32188,DB00973,D010051
32189,DB00973,D000744
32190,DB00973,D005705
32191,DB00973,D000083242
32192,DB00973,D001228
32193,DB00973,D000544
32194,DB00973,D010033
32195,DB00973,D000437
32196,DB00973,D009765
32197,DB00973,D006976
32198,DB00973,D006030
32199,DB00973,D006561
32200,DB00973,D013036
32201,DB00973,D002583
32202,DB00973,D016553
32203,DB00973,D008010
32204,DB00973,D002819
32205,DB00973,D014890
32206,DB00973,D011928
32207,DB00973,D013968
32208,DB00973,D009447
32209,DB00973,D009128
32210,DB00973,D001327
32211,DB00973,D011085
32212,DB00973,D013700
32213,DB00973,D002051
32214,DB00973,D020329
32215,DB00973,D014010
32216,DB00973,D012868
32217,DB00973,D003234
32218,DB00973,D025241
32219,DB00973,D002178
32220,DB00973,D004938
32221,DB00973,D016889
32222,DB00973,D000077195
32223,DB00973,D005879
32224,DB00973,D010673
32225,DB00973,D020190
32226,DB00973,D009902
32227,DB00973,D009157
32228,DB00973,D010001
32229,DB00973,D010510
32230,DB00973,D000075222
32231,DB00973,D014917
32232,DB00973,D055752
32233,DB00973,D009290
32234,DB00973,D065768
32235,DB00973,D020275
32236,DB00973,D012541
32237,DB00973,D011111
32238,DB00973,D009396
32239,DB00973,D020326
32240,DB00973,D007011
32241,DB00973,D006937
32242,DB00973,D012512
32243,DB00973,D053098
32244,DB00973,D054179
32245,DB00973,D052018
32246,DB00973,D007873
32247,DB00973,D004892
32248,DB00973,D010373
32249,DB00973,D011695
32250,DB00973,D004832
32251,DB00973,D009373
32252,DB00973,D010916
32253,DB00973,D012507
32254,DB00973,D017241
32255,DB00973,D004421
32256,DB00973,D001523
32257,DB00973,D016112
32258,DB00973,D007918
32259,DB00973,D006333
32260,DB00973,D004829
32261,DB00973,D012516
32262,DB00973,D003966
32263,DB00973,D000312
32264,DB00973,D000690
32265,DB00973,D013736
32266,DB00973,D012514
32267,DB00973,D019851
32268,DB00973,D006528
32269,DB00973,D004820
32270,DB00973,D006509
32271,DB00973,D010911
32272,DB00973,D018273
32273,DB00973,D011087
32274,DB00973,D040181
32275,DB00973,D006934
32276,DB00973,D003550
32277,DB00973,D003453
32278,DB00973,D010488
32279,DB00973,D018288
32280,DB00973,D019578
32281,DB00973,D002602
32282,DB00973,D055953
32283,DB00973,D022124
32284,DB00973,D000848
